Winner,Loser
Bethune-Cookman,N.C. Central
Boston College,NC State
Houston Baptist,NJIT
San Jose St.,Nevada
Air Force,New Mexico
South Fla.,Notre Dame
Toledo,Ohio
Auburn,Ole Miss
Washington,Oregon St.
UC Santa Barbara,Pacific
Nebraska,Purdue
East Carolina,Southern Miss.
California,Stanford
UConn,Syracuse
Colorado St.,TCU
Long Beach St.,UC Davis
Cal St. Fullerton,UC Irvine
Cal Poly,UC Riverside
UAB,UCF
UNLV,Wyoming
McNeese,UT Arlington
Louisiana Tech,Utah St.
Texas Southern,Alcorn
UC Santa Barbara,Cal Poly
California,Colorado
Xavier,Dayton
Virginia Tech,Duke
Alabama,Florida
Bethune-Cookman,Hampton
Baylor,Kansas
Akron,Kent St.
Kentucky,LSU
Southern Miss.,Marshall
Memphis,UCF
Florida St.,Miami (FL)
Minnesota,Michigan
Iowa,Michigan St.
Ark.-Pine Bluff,Mississippi Val.
Texas,Missouri
Virginia,NC State
Utah Valley,NJIT
Louisiana Tech,Nevada
Hawaii,New Mexico St.
Florida A&M,Norfolk St.
Maryland,North Carolina
Louisville,Notre Dame
Buffalo,Ohio
Arizona,Oregon St.
Ohio St.,Purdue
St. Bonaventure,Saint Joseph's
La Salle,Saint Louis
Colorado St.,San Diego St.
Cincinnati,Syracuse
Massachusetts,Temple
Ole Miss,Tennessee
Long Beach St.,UC Irvine
UNLV,New Mexico
North Dakota,UTRGV
Georgia,Vanderbilt
Indiana,Wisconsin
Arizona,Colorado
Florida St.,Duke
Kentucky,Florida
UC Santa Barbara,Long Beach St.
Cincinnati,Louisville
Lamar University,McNeese
Memphis,Marshall
Ohio St.,Michigan
Texas Southern,Mississippi Val.
Baylor,Missouri
North Carolina,NC State
North Dakota,NJIT
Louisiana Tech,New Mexico St.
Bethune-Cookman,Norfolk St.
Akron,Ohio
Seattle U,Portland St.
Xavier,Saint Louis
New Mexico,San Diego St.
Massachusetts,St. Bonaventure
Ole Miss,Vanderbilt
Stony Brook,Vermont
Michigan St.,Wisconsin
Ohio St.,Michigan St.
Florida St.,North Carolina
Xavier,St. Bonaventure
Kentucky,Vanderbilt
Northwestern,Akron
Indiana St.,Robert Morris
BYU,Iona
Iowa,Dayton
Oregon,LSU
Middle Tenn.,Marshall
TCU,Milwaukee
Mississippi St.,Massachusetts
Western Ky.,Mississippi Val.
Old Dominion,Coastal Caro.
Evansville,Princeton
San Francisco,Washington St.
Tennessee,Savannah St.
Stanford,Cleveland St.
Seton Hall,Stony Brook
Mercer,Tennessee St.
Georgia St.,Tennessee Tech
Toledo,McNeese
Weber St.,Utah Valley
Washington,UT Arlington
American,Buffalo
Arizona,Bucknell
Utah St.,CSU Bakersfield
Loyola Marymount,Cal St. Fullerton
Butler,Delaware
Drake,North Dakota
Drexel,UCF
Louisiana,Rice
Albany (NY),Manhattan
Miami (FL),Valparaiso
La Salle,Minnesota
Oral Roberts,Nevada
Oakland,Bowling Green
Ole Miss,Illinois St.
Penn,Quinnipiac
Saint Joseph's,UNI
California,South Fla.
Idaho,UC Santa Barbara
Lamar University,Vermont
Oregon St.,Western Ill.
Pittsburgh,Wofford
Wyoming,North Dakota St.
Fairfield,Yale
UConn,Iowa St.
New Mexico,Long Beach St.
Davidson,Louisville
Ohio St.,Loyola Maryland
BYU,Marquette
Colorado St.,Murray St.
Indiana,New Mexico St.
Baylor,South Dakota St.
Kansas St.,Southern Miss.
Syracuse,UNC Asheville
Colorado,UNLV
USC Upstate,Kent St.
Harvard,Vanderbilt
Gonzaga,West Virginia
Kentucky,Western Ky.
VCU,Wichita St.
Montana,Wisconsin
Georgetown,Belmont
Alabama,Creighton
Kansas,Detroit Mercy
Duke,Lehigh
Ohio,Michigan
LIU Brooklyn,Michigan St.
Norfolk St.,Missouri
Xavier,Notre Dame
Memphis,Saint Louis
Purdue,Saint Mary's (CA)
NC State,San Diego St.
Florida St.,St. Bonaventure
South Fla.,Temple
Cincinnati,Texas
North Carolina,Vermont
Florida,Virginia
Washington,Northwestern
Baylor,Colorado
Rice,Drake
Mercer,Georgia St.
Ohio St.,Gonzaga
Kentucky,Iowa St.
New Mexico,Louisville
Marquette,Murray St.
Oakland,Buffalo
Seton Hall,Massachusetts
Kansas St.,Syracuse
Toledo,Robert Morris
Utah St.,Idaho
Indiana,VCU
Vanderbilt,Wisconsin
Fairfield,Manhattan
Cincinnati,Florida St.
Xavier,Lehigh
Georgetown,NC State
Nevada,Bucknell
Florida,Norfolk St.
Creighton,North Carolina
South Fla.,Ohio
Oregon,Iowa
Kansas,Purdue
Michigan St.,Saint Louis
Drexel,UNI
Old Dominion,USC Upstate
Loyola Marymount,Weber St.
Stanford,Illinois St.
Miami (FL),Minnesota
Oregon St.,TCU
Penn,Butler
Pittsburgh,Princeton
Tennessee,Middle Tenn.
Washington St.,Wyoming
Drexel,Massachusetts
Oakland,Rice
Washington,Oregon
Middle Tenn.,Minnesota
Stanford,Nevada
Old Dominion,Mercer
Oregon St.,Washington St.
Butler,Pittsburgh
Fairfield,Robert Morris
Utah St.,Loyola Marymount
Marquette,Florida
Louisville,Michigan St.
Cincinnati,Ohio St.
Syracuse,Wisconsin
Kentucky,Indiana
Kansas,NC State
North Carolina,Ohio
Baylor,Xavier
Louisville,Florida
Fairfield,Mercer
Ohio St.,Syracuse
North Carolina,Kansas
Baylor,Kentucky
Utah St.,Oakland
Washington St.,Pittsburgh
Stanford,Massachusetts
Minnesota,Washington
Utah St.,Mercer
Pittsburgh,Washington St.
Stanford,Minnesota
Pittsburgh,Washington St.
Ohio St.,Kansas
Kentucky,Louisville
Kentucky,Kansas
