Winner,Loser
Marshall,SMU
McNeese State,UTSA
Montana,Weber State
Texas-Arlington,Nicholls State
Western Michigan,Northern Illinois
Texas A&M,Oklahoma
Oklahoma State,Texas Tech
Oregon State,Washington State
Stephen F. Austin,Sam Houston State
South Florida,Villanova
UCLA,USC
New Mexico,Air Force
Alabama,South Carolina
UCF,Alabama-Birmingham
Arkansas-Pine Bluff,Alabama State
Alcorn State,Prairie View
Arizona,UCLA
LSU,Arkansas
Ole Miss,Auburn
Baylor,Kansas State
Bethune-Cookman,North Carolina Central
San Diego State,Boise State
North Carolina State,Boston College
Cal Poly,UC-Riverside
UC-Irvine,Cal State Fullerton
University of California,Stanford
Long Beach State,UC-Davis
UCSB,Pacific
Cincinnati,Georgetown
Virginia Tech,Clemson
Colorado,Oregon
Colorado State,Texas Christian
Syracuse,UConn
Florida A&M,Delaware State
Southern Miss,East Carolina
New Mexico State,Fresno State
Georgia,Mississippi State
Miami (FL),Georgia Tech
Hawaii,Idaho
NJIT,Houston Baptist
Iowa,Illinois
Indiana,Penn State
Texas,Iowa State
Kansas,Texas A&M
Kent State,Western Michigan
Lamar,Stephen F. Austin
Louisiana Tech,Utah State
Louisville,Marquette
Marshall,Tulsa
Maryland,Wake Forest
McNeese State,Texas-Arlington
Memphis,UTEP
Minnesota,Northwestern
Missouri,Oklahoma State
Purdue,Nebraska
Nevada,San Jose State
UNLV,Wyoming
Notre Dame,South Florida
Ohio,Toledo
Oregon State,Washington
Akron,Kent State
Florida,Alabama
Texas Southern,Alcorn State
Arizona,Oregon State
Mississippi Valley State,Arkansas-Pine Bluff
Baylor,Kansas
Bethune-Cookman,Hampton
Ohio,Buffalo
UCSB,Cal Poly
Colorado,University of California
Long Beach State,UC-Irvine
Cincinnati,Syracuse
San Diego State,Colorado State
Xavier,Dayton
Duke,Virginia Tech
Norfolk State,Florida A&M
Florida State,Miami (FL)
Vanderbilt,Georgia
New Mexico State,Hawaii
Wisconsin,Indiana
Michigan State,Iowa
Kentucky,LSU
Saint Louis,La Salle
Louisiana Tech,Nevada
Louisville,Notre Dame
Marshall,Southern Miss
UNC,Maryland
UMass,Temple
Memphis,UCF
Michigan,Minnesota
Ole Miss,Tennessee
Missouri,Texas
New Mexico,UNLV
NJIT,Utah Valley
North Carolina State,Virginia
North Dakota,Texas-Rio Grande Valley
Ohio State,Purdue
St. Bonaventure,St. Joseph's
Ohio,Akron
Colorado,Arizona
Missouri,Baylor
Norfolk State,Bethune-Cookman
Long Beach State,UCSB
Louisville,Cincinnati
Florida State,Duke
Kentucky,Florida
Lamar,McNeese State
New Mexico State,Louisiana Tech
St. Bonaventure,UMass
Memphis,Marshall
Ohio State,Michigan
Michigan State,Wisconsin
Vanderbilt,Ole Miss
Mississippi Valley State,Texas Southern
New Mexico,San Diego State
North Dakota,NJIT
UNC,North Carolina State
Xavier,Saint Louis
Seattle,Portland State
Vermont,Stony Brook
Florida State,UNC
Vanderbilt,Kentucky
Michigan State,Ohio State
St. Bonaventure,Xavier
BYU,Iona
Princeton,Evansville
Georgia State,Tennessee Tech
Robert Morris,Indiana State
Iowa,Dayton
Mercer,Tennessee State
Middle Tennessee,Marshall
UMass,Mississippi State
Western Kentucky,Mississippi Valley State
Northwestern,Akron
Old Dominion,Coastal Carolina
Oregon,LSU
Washington State,San Francisco
Seton Hall,Stony Brook
Stanford,Cleveland State
Tennessee,Savannah State
Texas Christian,Milwaukee
Toledo,McNeese State
Washington,Texas-Arlington
Weber State,Utah Valley
Manhattan,Albany (NY)
Buffalo,American
Bucknell,Arizona
Butler,Delaware
South Florida,University of California
Drake,North Dakota
Drexel,UCF
Fairfield,Yale
Idaho,UCSB
Minnesota,La Salle
Vermont,Lamar
Rice,Louisiana
Loyola Marymount,Cal State Fullerton
Miami (FL),Valparaiso
Illinois State,Ole Miss
Oakland,Bowling Green State
Nevada,Oral Roberts
Oregon State,Western Illinois
Penn,Quinnipiac
Pitt,Wofford
Northern Iowa,St. Joseph's
Utah State,Cal State Bakersfield
Wyoming,North Dakota State
Baylor,South Dakota State
Marquette,BYU
Colorado,UNLV
Murray State,Colorado State
Iowa State,UConn
Louisville,Davidson
Gonzaga,West Virginia
Vanderbilt,Harvard
Indiana,New Mexico State
Kansas State,Southern Miss
Kentucky,Western Kentucky
New Mexico,Long Beach State
Ohio State,Loyola (MD)
Wisconsin,Montana
Syracuse,North Carolina-Asheville
South Carolina Upstate,Kent State
VCU,Wichita State
Creighton,Alabama
Georgetown,Belmont
Cincinnati,Texas
Kansas,Detroit
Lehigh,Duke
Florida,Virginia
Florida State,St. Bonaventure
Michigan State,LIU-Brooklyn
Saint Louis,Memphis
Ohio,Michigan
Norfolk State,Missouri
UNC,Vermont
North Carolina State,San Diego State
Xavier,Notre Dame
Purdue,Saint Mary's (CA)
South Florida,Temple
Washington,Northwestern
Baylor,Colorado
Ohio State,Gonzaga
Indiana,VCU
Kentucky,Iowa State
Syracuse,Kansas State
Louisville,New Mexico
Marquette,Murray State
Mercer,Georgia State
Oakland,Buffalo
Rice,Drake
UMass,Seton Hall
Robert Morris,Toledo
Utah State,Idaho
Wisconsin,Vanderbilt
Cincinnati,Florida State
UNC,Creighton
Drexel,Northern Iowa
Fairfield,Manhattan
Florida,Norfolk State
North Carolina State,Georgetown
Kansas,Purdue
Xavier,Lehigh
Loyola Marymount,Weber State
Michigan State,Saint Louis
Nevada,Bucknell
Ohio,South Florida
Old Dominion,South Carolina Upstate
Oregon,Iowa
Minnesota,Miami (FL)
Oregon State,Texas Christian
Butler,Penn
Pitt,Princeton
Stanford,Illinois State
Middle Tennessee,Tennessee
Washington State,Wyoming
UMass,Drexel
Oakland,Rice
Washington,Oregon
Pitt,Butler
Fairfield,Robert Morris
Minnesota,Middle Tennessee
Mercer,Old Dominion
Washington State,Oregon State
Stanford,Nevada
Utah State,Loyola Marymount
Ohio State,Cincinnati
Florida,Marquette
Louisville,Michigan State
Syracuse,Wisconsin
Baylor,Xavier
Kentucky,Indiana
Kansas,North Carolina State
UNC,Ohio
Mercer,Fairfield
Louisville,Florida
Ohio State,Syracuse
Kentucky,Baylor
Kansas,UNC
Utah State,Oakland
Washington State,Pitt
Stanford,UMass
Minnesota,Washington
Pitt,Washington State
Mercer,Utah State
Stanford,Minnesota
Pitt,Washington State
Kansas,Ohio State
Kentucky,Louisville
Kentucky,Kansas
