Winner,Loser
Michigan State,Northwestern
North Dakota State,UMKC
Ohio State,Illinois
Wisconsin,Penn State
Temple,VCU
Virginia,Maryland
Wake Forest,Virginia Tech
Miami (OH),Bowling Green State
Buffalo,Central Michigan
Davidson,College of Charleston
Eastern Michigan,Northern Illinois
Western Kentucky,Florida International
Gonzaga,Saint Mary's (CA)
Iona,Manhattan
South Dakota State,Fort Wayne
James Madison,Northeastern
Savannah State,Maryland-Eastern Shore
Morgan State,South Carolina State
North Dakota State,Western Illinois
Bethune-Cookman,Coppin State
Delaware State,Howard
Rutgers,DePaul
North Carolina A&T,Florida A&M
LIU-Brooklyn,Mount St. Mary's
Wyoming,Nevada
South Dakota State,North Dakota State
Princeton,Penn
UTSA,San Jose State
Texas State,Seattle
Seton Hall,South Florida
Valparaiso,Wright State
Alabama A&M,Grambling
Alabama-Birmingham,SMU
Arizona State,Stanford
Texas A&M,Auburn
Buffalo,Ball State
Bethune-Cookman,Norfolk State
San Diego State,Boise State
Bucknell,Lafayette
Sam Houston State,Central Arkansas
Cincinnati,Providence
Colorado,Oregon State
Colorado State,Fresno State
Eastern Michigan,Miami (OH)
Houston,Rice
Tulane,Marshall
McNeese State,Nicholls State
Mississippi State,South Carolina
UNLV,Air Force
New Mexico,Wyoming
North Carolina A&T,North Carolina Central
Notre Dame,Rutgers
Syracuse,Seton Hall
Utah,USC
Villanova,St. John's (NY)
Texas,Texas Christian
Texas Tech,West Virginia
Washington,Washington State
Southern Miss,Alabama-Birmingham
Jackson State,Alabama State
Prairie View,Alcorn State
Arizona,Colorado
UCLA,Arizona State
Vanderbilt,Arkansas
Oklahoma State,Baylor
Boston College,Georgia Tech
Kent State,Buffalo
Butler,Dayton
Cal Poly,UC-Davis
Long Beach State,Cal State Fullerton
Utah,University of California
UC-Irvine,Hawaii
Pacific,UCSB
Charlotte,Richmond
Georgetown,Cincinnati
Florida State,Clemson
Delaware State,Hampton
Texas State,Denver
Tulsa,East Carolina
Western Michigan,Eastern Michigan
UMass,George Washington
LSU,Georgia
UTEP,Houston
Houston Baptist,Utah Valley
New Mexico State,Idaho
Illinois,Minnesota
Iowa,Northwestern
Iowa State,Oklahoma
Kansas,Texas Tech
Kansas State,Texas
UTSA,Louisiana Tech
Louisville,Villanova
Notre Dame,Marquette
Maryland,Wake Forest
Southeastern Louisiana,McNeese State
Memphis,Tulane
Michigan,Penn State
Tennessee,Mississippi State
Missouri,Texas A&M
Northern Colorado,Montana State
Morgan State,Savannah State
Nebraska,Purdue
North Carolina State,Virginia Tech
North Dakota,Southern Utah
Weber State,Northern Arizona
Sam Houston State,Oral Roberts
Oregon,Washington
Syracuse,Pitt
St. Joseph's,Xavier
San Francisco,Northern Kentucky
Texas-Arlington,Utah State
Akron,Kent State
Alabama,Tennessee
Southern,Alabama A&M
UCLA,Arizona
Morgan State,Bethune-Cookman
Miami (FL),Boston College
Butler,La Salle
Pacific,Cal Poly
UC-Irvine,Long Beach State
Saint Louis,Charlotte
Chicago State,Texas-Rio Grande Valley
UNLV,Colorado State
North Carolina A&T,Delaware State
Maryland,Duke
Florida,LSU
UNC,Florida State
Syracuse,Georgetown
Houston Baptist,NJIT
Indiana,Illinois
Michigan State,Iowa
Kansas,Iowa State
Prairie View,Jackson State
Kansas State,Oklahoma State
Vanderbilt,Kentucky
Louisville,Notre Dame
UMass,Temple
Memphis,Tulsa
Wisconsin,Michigan
Ole Miss,Missouri
Montana,Northern Colorado
Ohio State,Nebraska
New Mexico,San Diego State
New Mexico State,Texas State
North Carolina State,Virginia
Weber State,North Dakota
Northwestern State,Sam Houston State
Ohio,Western Michigan
Oregon,Utah
VCU,St. Joseph's
Stephen F. Austin,Southeastern Louisiana
Southern Miss,UTEP
Texas-Arlington,UTSA
Akron,Ohio
Florida,Alabama
Saint Louis,Butler
Pacific,UC-Irvine
Chicago State,Houston Baptist
Wisconsin,Indiana
Kansas,Kansas State
Louisville,Syracuse
UNC,Maryland
VCU,UMass
Memphis,Southern Miss
Miami (FL),North Carolina State
Ohio State,Michigan State
Ole Miss,Vanderbilt
Montana,Weber State
North Carolina A&T,Morgan State
New Mexico,UNLV
New Mexico State,Texas-Arlington
Northwestern State,Stephen F. Austin
Oregon,UCLA
Southern,Prairie View
Albany (NY),Vermont
Ole Miss,Florida
Miami (FL),UNC
Ohio State,Wisconsin
Saint Louis,VCU
Alabama,Northeastern
BYU,Washington
George Mason,College of Charleston
Denver,Ohio
East Carolina,Savannah State
Evansville,Tennessee State
Louisiana Tech,Florida State
Eastern Kentucky,Gardner-Webb
Rider,Hartford
North Carolina A&T,Liberty
Loyola (MD),Boston University
Maryland,Niagara
Saint Mary's (CA),Middle Tennessee
Robert Morris,Kentucky
St. John's (NY),St. Joseph's
Santa Clara,Vermont
Stanford,Stephen F. Austin
Virginia,Norfolk State
Wyoming,Lehigh
Youngstown State,Oakland
Arizona State,Detroit
Baylor,Long Beach State
La Salle,Boise State
Bradley,Green Bay
Richmond,Bryant
UC-Irvine,High Point
Canisius,Elon
Houston,Texas
UIC,Chicago State
Iowa,Indiana State
James Madison,LIU-Brooklyn
Kent State,Fairfield
Stony Brook,UMass
Northern Iowa,North Dakota
Providence,Charlotte
Purdue,Western Illinois
Southern Miss,Charleston Southern
Mercer,Tennessee
Oral Roberts,Texas-Arlington
Tulane,South Alabama
Weber State,Cal Poly
Western Michigan,North Dakota State
Wright State,Tulsa
VCU,Akron
Arizona,Belmont
Butler,Bucknell
University of California,UNLV
Colorado State,Missouri
Marquette,Davidson
Gonzaga,Southern
Harvard,New Mexico
Air Force,Hawaii
Louisville,North Carolina A&T
Maryland,Denver
Memphis,Saint Mary's (CA)
Michigan,South Dakota State
Michigan State,Valparaiso
Syracuse,Montana
Saint Louis,New Mexico State
Oregon,Oklahoma State
Wichita State,Pitt
Duke,Albany (NY)
Baylor,Arizona State
Creighton,Cincinnati
Illinois,Colorado
Florida,Northwestern State
Florida Gulf Coast,Georgetown
Indiana,James Madison
Ohio State,Iona
Iowa,Stony Brook
Iowa State,Notre Dame
Kansas,Western Kentucky
La Salle,Kansas State
Miami (FL),Pacific
Minnesota,UCLA
Ole Miss,Wisconsin
UNC,Villanova
Temple,North Carolina State
San Diego State,Oklahoma
Alabama,Stanford
Arizona,Harvard
Bradley,Tulane
Marquette,Butler
Syracuse,University of California
Louisville,Colorado State
East Carolina,Rider
Evansville,Eastern Kentucky
Wichita State,Gonzaga
Michigan State,Memphis
Michigan,VCU
Northern Iowa,UIC
Oregon,Saint Louis
Weber State,Air Force
Canisius,Youngstown State
Duke,Creighton
Florida,Minnesota
Florida Gulf Coast,San Diego State
Miami (FL),Illinois
Indiana,Temple
Ohio State,Iowa State
Kansas,UNC
La Salle,Ole Miss
Loyola (MD),Kent State
Virginia,St. John's (NY)
BYU,Mercer
George Mason,Houston
Oral Roberts,UC-Irvine
Providence,Robert Morris
Santa Clara,Purdue
Southern Miss,Louisiana Tech
Wright State,Richmond
Western Michigan,Wyoming
Maryland,Alabama
Evansville,Canisius
East Carolina,Loyola (MD)
Northern Iowa,Bradley
Baylor,Providence
George Mason,Western Michigan
BYU,Southern Miss
Iowa,Virginia
Weber State,Oral Roberts
Santa Clara,Wright State
Ohio State,Arizona
Syracuse,Indiana
Wichita State,La Salle
Marquette,Miami (FL)
Duke,Michigan State
Florida,Florida Gulf Coast
Michigan,Kansas
Louisville,Oregon
East Carolina,Evansville
Syracuse,Marquette
Weber State,Northern Iowa
Wichita State,Ohio State
Louisville,Duke
Michigan,Florida
Santa Clara,George Mason
Baylor,BYU
Iowa,Maryland
East Carolina,Weber State
George Mason,Santa Clara
Baylor,Iowa
Santa Clara,George Mason
Louisville,Wichita State
Michigan,Syracuse
Louisville,Michigan
