Winner,Loser
Evansville,Missouri State
Harvard,Princeton
High Point,Longwood
Indiana State,Illinois State
Iona,Canisius
Loyola Marymount,San Diego
Mercer,Citadel
Ohio,Miami (OH)
Monmouth,Rider
North Carolina-Asheville,Liberty
Northern Illinois,Ball State
Northern Iowa,Southern Illinois
Texas,Oklahoma State
Samford,Virginia Military Institute
UT-Martin,Morehead State
Eastern Michigan,Toledo
Wichita State,Loyola (IL)
Winthrop,Presbyterian
Texas A&M-Corpus Christi,Abilene Christian
Alabama A&M,Jackson State
Alabama State,Grambling
Texas Southern,Alcorn State
Appalachian State,Arkansas State
Arizona,Stanford
University of California,Arizona State
South Carolina,Arkansas
Arkansas-Pine Bluff,Mississippi Valley State
West Virginia,Baylor
Clemson,Boston College
BYU,Santa Clara
Butler,Marquette
Cal State Bakersfield,Seattle
UC-Davis,Cal State Northridge
UC-Irvine,UC-Riverside
UCSB,Cal Poly
McNeese State,Central Arkansas
Chattanooga,Samford
UMKC,Chicago State
Colorado State,Air Force
Yale,Columbia
Cornell,Brown
Princeton,Dartmouth
Davidson,George Washington
Dayton,VCU
Seton Hall,DePaul
Detroit,Youngstown State
UNC,Duke
ETSU,Mercer
Weber State,Eastern Washington
Evansville,Indiana State
Fairleigh Dickinson,Mount St. Mary's
Alabama-Birmingham,Florida Atlantic
Middle Tennessee,Florida International
Florida State,Syracuse
Fordham,Rhode Island
Furman,North Carolina-Greensboro
George Mason,Richmond
Georgia,Alabama
Georgia Tech,Pitt
Gonzaga,Portland
Green Bay,Cleveland State
Harvard,Penn
North Carolina-Asheville,High Point
Hofstra,Drexel
Idaho,Idaho State
Incarnate Word,Houston Baptist
Fort Wayne,South Dakota
William & Mary,James Madison
Kansas,Iowa State
Kentucky,LSU
Long Beach State,Hawaii
Louisiana,Georgia Southern
Louisiana-Monroe,Georgia State
Marshall,Southern Miss
UMass,La Salle
Iowa,Michigan
Michigan State,Ohio State
Milwaukee,Northern Kentucky
Mississippi State,Auburn
Florida,Missouri
Northern Colorado,Montana
Montana State,North Dakota
New Mexico,Nevada
New Orleans,Northwestern State
Nicholls State,Southeastern Louisiana
North Carolina-Wilmington,College of Charleston
North Texas,Charlotte
Notre Dame,North Carolina State
Pepperdine,San Francisco
Portland State,Southern Utah
Old Dominion,Rice
Rutgers,Minnesota
Sacramento State,Northern Arizona
Duquesne,St. Joseph's
St. Bonaventure,Saint Louis
Saint Mary's (CA),Loyola Marymount
Fairfield,St. Peter's
Stephen F. Austin,Sam Houston State
San Diego State,UNLV
San Jose State,Boise State
Siena,Manhattan
South Dakota State,Oral Roberts
Prairie View,Southern
Oregon,USC
Providence,St. John's (NY)
Ole Miss,Tennessee
Austin Peay,UT-Martin
Texas A&M,Vanderbilt
Texas-Arlington,Troy
Oklahoma,Texas Christian
UTEP,UTSA
New Mexico State,Texas-Rio Grande Valley
Texas State,South Alabama
Texas Tech,Kansas State
Northeastern,Towson
Tulsa,South Florida
Oregon State,UCLA
Utah,Colorado
Fresno State,Utah State
Grand Canyon,Utah Valley
Villanova,Georgetown
Virginia,Louisville
Virginia Tech,Miami (FL)
Wagner,LIU-Brooklyn
Western Kentucky,Louisiana Tech
Northern Iowa,Wichita State
Winthrop,Gardner-Webb
Western Carolina,Wofford
Wright State,UIC
Xavier,Creighton
Holy Cross,Army
Chattanooga,Western Carolina
Cincinnati,SMU
UConn,UCF
Memphis,East Carolina
ETSU,Furman
Northern Iowa,Evansville
Florida Gulf Coast,Stetson
Green Bay,Milwaukee
Hofstra,William & Mary
Indiana,Maryland
Iona,Siena
North Dakota State,IUPUI
Lehigh,American
Monmouth,Fairfield
Denver,Omaha
North Carolina-Wilmington,Northeastern
Northwestern,Nebraska
Penn State,Illinois
Purdue,Wisconsin
Temple,Tulane
North Carolina-Asheville,Winthrop
Wright State,Detroit
Miami (OH),Ball State
Chattanooga,ETSU
Eastern Michigan,Toledo
Gonzaga,BYU
North Carolina-Wilmington,Hofstra
North Dakota State,Fort Wayne
Bowling Green State,Kent State
Iona,Monmouth
Coppin State,North Carolina A&T
Northern Illinois,Western Michigan
Wright State,Oakland
Saint Mary's (CA),Pepperdine
Savannah State,Delaware State
South Dakota State,Denver
Stony Brook,Hartford
Green Bay,Valparaiso
Vermont,New Hampshire
Alabama A&M,Arkansas-Pine Bluff
Eastern Washington,Northern Arizona
Florida Atlantic,UTSA
Florida State,Boston College
Morgan State,Maryland-Eastern Shore
Mississippi Valley State,Grambling
Sacramento State,Montana State
North Carolina Central,Howard
North Carolina State,Wake Forest
North Dakota,Southern Utah
Portland State,Northern Colorado
Princeton,Penn
Gonzaga,Saint Mary's (CA)
South Dakota State,North Dakota State
Fairleigh Dickinson,Wagner
Green Bay,Wright State
Mississippi Valley State,Alcorn State
Charlotte,Rice
Georgia Tech,Clemson
Colorado,Washington State
Colorado State,San Jose State
Duke,North Carolina State
La Salle,Duquesne
Saint Louis,George Mason
Georgetown,DePaul
Hampton,Morgan State
Illinois,Minnesota
Kansas State,Oklahoma State
Holy Cross,Lehigh
Marquette,St. John's (NY)
Nicholls State,McNeese State
Nebraska,Rutgers
UNLV,Air Force
Norfolk State,North Carolina Central
Old Dominion,Florida Atlantic
Oregon State,Arizona State
Pitt,Syracuse
Southeastern Louisiana,New Orleans
USC,UCLA
Tennessee,Auburn
UTEP,Florida International
Texas Southern,Alabama A&M
Texas Christian,Texas Tech
Virginia Tech,Florida State
Washington,Stanford
Western Kentucky,North Texas
Utah State,Wyoming
Akron,Eastern Michigan
Western Kentucky,Alabama-Birmingham
Arizona,Colorado
Savannah State,Bethune-Cookman
Colorado State,Boise State
Buffalo,Miami (OH)
Cal State Bakersfield,Chicago State
University of California,Oregon State
UC-Irvine,Cal Poly
UCSB,UC-Davis
Tulane,UCF
Bowling Green State,Central Michigan
Davidson,La Salle
South Florida,East Carolina
Florida,Arkansas
Richmond,Fordham
Fresno State,UNLV
George Washington,Saint Louis
Georgia,Mississippi State
South Alabama,Georgia Southern
Texas State,Georgia State
Hawaii,Cal State Fullerton
Houston Baptist,Southeastern Louisiana
Idaho,Eastern Washington
North Dakota,Idaho State
Illinois,Iowa
Jackson State,Prairie View
Kansas,Kansas State
Long Beach State,UC-Riverside
Old Dominion,Louisiana Tech
Marshall,UTEP
Miami (FL),Virginia Tech
Michigan,Northwestern
Middle Tennessee,Charlotte
Alabama,Ole Miss
Montana,Sacramento State
Nevada,New Mexico
UNC,Pitt
Notre Dame,Duke
Ohio,Northern Illinois
Ohio State,Penn State
Oklahoma,Iowa State
Oregon,Washington
Providence,Butler
UMass,Rhode Island
Sam Houston State,Nicholls State
San Diego State,Utah State
Seattle,Texas-Rio Grande Valley
Seton Hall,Creighton
South Carolina State,Coppin State
Southern,Alabama State
Baylor,Texas
Utah,USC
UMKC,Utah Valley
Tennessee,Vanderbilt
Villanova,Georgetown
Virginia,Georgia Tech
Weber State,Portland State
West Virginia,Texas Christian
Nebraska,Wisconsin
Xavier,Marquette
Akron,Bowling Green State
Cal State Bakersfield,Seattle
Long Beach State,UC-Irvine
UConn,Cincinnati
Dayton,Richmond
Fresno State,Colorado State
Hampton,Savannah State
Hawaii,UCSB
Tulane,Houston
Michigan,Indiana
Jackson State,Mississippi Valley State
Kansas,Baylor
Kentucky,Alabama
Louisiana,South Alabama
LSU,Tennessee
Maryland,Nebraska
Michigan State,Ohio State
Middle Tennessee,Marshall
Montana,Idaho
New Mexico State,UMKC
South Carolina State,Norfolk State
UNC,Notre Dame
Buffalo,Ohio
Old Dominion,Western Kentucky
Oregon,Arizona
Purdue,Illinois
St. Joseph's,George Washington
San Diego State,Nevada
Georgia,South Carolina
Davidson,St. Bonaventure
Stephen F. Austin,Houston Baptist
Temple,South Florida
Texas A&M,Florida
Texas A&M-Corpus Christi,Sam Houston State
Texas-Arlington,Texas State
Southern,Texas Southern
Memphis,Tulsa
Utah,University of California
Villanova,Providence
Virginia,Miami (FL)
VCU,UMass
Weber State,North Dakota
West Virginia,Oklahoma
Seton Hall,Xavier
Buffalo,Akron
Little Rock,Louisiana
St. Joseph's,Dayton
Hampton,South Carolina State
Hawaii,Long Beach State
Southern,Jackson State
Kansas,West Virginia
Kentucky,Georgia
Louisiana-Monroe,Texas-Arlington
Memphis,Tulane
Michigan State,Maryland
Middle Tennessee,Old Dominion
Cal State Bakersfield,New Mexico State
UNC,Virginia
Oregon,Utah
Purdue,Michigan
Fresno State,San Diego State
Stephen F. Austin,Texas A&M-Corpus Christi
Stony Brook,Vermont
UConn,Temple
Texas A&M,LSU
Seton Hall,Villanova
VCU,Davidson
Weber State,Montana
Little Rock,Louisiana-Monroe
UConn,Memphis
Michigan State,Purdue
Kentucky,Texas A&M
St. Joseph's,VCU
Grand Canyon,South Carolina State
Jackson State,Sam Houston State
Coastal Carolina,Mercer
Creighton,Alabama
Florida Gulf Coast,Fairleigh Dickinson
Florida State,Davidson
Furman,Louisiana-Monroe
Florida,North Florida
Ohio State,Akron
Saint Mary's (CA),New Mexico State
San Diego State,Fort Wayne
Morehead State,Siena
South Carolina,High Point
Ball State,Tennessee State
Valparaiso,Texas Southern
Wichita State,Vanderbilt
Washington,Long Beach State
BYU,Alabama-Birmingham
UT-Martin,Central Michigan
Columbia,Norfolk State
Duquesne,Omaha
Eastern Washington,Pepperdine
New Hampshire,Fairfield
Boston University,Fordham
George Washington,Hofstra
Georgia,Belmont
Georgia Tech,Houston
Holy Cross,Southern
Louisiana,Texas A&M-Corpus Christi
Michigan,Tulsa
Monmouth,Bucknell
Nevada,Montana
NJIT,Army
North Carolina-Greensboro,Houston Baptist
UC-Irvine,North Dakota
Ohio,Albany (NY)
Texas-Arlington,Savannah State
Seattle,Idaho
Wagner,St. Bonaventure
Vermont,Western Carolina
Virginia Tech,Princeton
Wichita State,Arizona
Yale,Baylor
UConn,Colorado
Duke,North Carolina-Wilmington
Grand Canyon,Jackson State
Indiana,Chattanooga
Iowa State,Iona
Kansas,Austin Peay
Kentucky,Stony Brook
Miami (FL),Buffalo
UNC,Florida Gulf Coast
Little Rock,Purdue
Gonzaga,Seton Hall
Providence,USC
Butler,Texas Tech
Utah,Fresno State
Valparaiso,Florida State
Virginia,Hampton
BYU,Virginia Tech
Hawaii,University of California
Syracuse,Dayton
Iowa,Temple
Maryland,South Dakota State
Middle Tennessee,Michigan State
Notre Dame,Michigan
Oklahoma,Cal State Bakersfield
Oregon,Holy Cross
VCU,Oregon State
St. Joseph's,Cincinnati
Northern Iowa,Texas
Texas A&M,Green Bay
Villanova,North Carolina-Asheville
Stephen F. Austin,West Virginia
Wisconsin,Pitt
Xavier,Weber State
Coastal Carolina,New Hampshire
Creighton,Wagner
Duke,Yale
Louisiana,Furman
Iowa State,Little Rock
Kansas,UConn
Indiana,Kentucky
Miami (FL),Wichita State
UNC,Providence
Gonzaga,Utah
Virginia,Butler
Ball State,UT-Martin
Maryland,Hawaii
Notre Dame,Stephen F. Austin
Florida,Ohio State
Oklahoma,VCU
Oregon,St. Joseph's
Saint Mary's (CA),Georgia
Syracuse,Middle Tennessee
Texas A&M,Northern Iowa
Villanova,Iowa
Wisconsin,Xavier
George Washington,Monmouth
Morehead State,Duquesne
Nevada,Eastern Washington
NJIT,Boston University
Ohio,North Carolina-Greensboro
San Diego State,Washington
Vermont,Seattle
Georgia Tech,South Carolina
BYU,Creighton
Valparaiso,Saint Mary's (CA)
Coastal Carolina,Grand Canyon
Columbia,Ball State
George Washington,Florida
UC-Irvine,Louisiana
Nevada,Vermont
Morehead State,Ohio
San Diego State,Georgia Tech
Kansas,Maryland
NJIT,Texas-Arlington
Oklahoma,Texas A&M
Oregon,Duke
Villanova,Miami (FL)
UNC,Indiana
Notre Dame,Wisconsin
Syracuse,Gonzaga
Virginia,Iowa State
Villanova,Kansas
Oklahoma,Oregon
UC-Irvine,Coastal Carolina
Columbia,NJIT
UNC,Notre Dame
Syracuse,Virginia
UCSB,Northern Illinois
ETSU,Louisiana Tech
Morehead State,Nevada
Old Dominion,Tennessee Tech
Oakland,Towson
Columbia,UC-Irvine
Oakland,ETSU
Old Dominion,UCSB
George Washington,San Diego State
Valparaiso,BYU
Nevada,Morehead State
Old Dominion,Oakland
George Washington,Valparaiso
Nevada,Morehead State
UNC,Syracuse
Villanova,Oklahoma
Villanova,UNC
