Winner,Loser
Gardner-Webb,High Point
Yale,Harvard
UIC,Oakland
Loyola (IL),Indiana State
Kent State,Akron
Santa Clara,Loyola Marymount
Arkansas-Pine Bluff,Mississippi Valley State
Murray State,Morehead State
North Carolina-Greensboro,Samford
Ohio,Miami (OH)
San Francisco,Pacific
Penn,Columbia
Princeton,Cornell
Winthrop,Radford
Wichita State,Southern Illinois
Western Michigan,Central Michigan
Appalachian State,Texas-Arlington
Arizona,Stanford
Arizona State,University of California
LSU,Arkansas
Louisiana,Arkansas State
Georgia,Auburn
Belmont,Murray State
Boise State,Fresno State
Boston College,Wake Forest
BYU,Santa Clara
Hawaii,Cal State Fullerton
UC-Davis,UC-Irvine
Long Beach State,UC-Riverside
UCSB,Cal Poly
Monmouth,Canisius
Charlotte,Marshall
Furman,Chattanooga
Coastal Carolina,Gardner-Webb
North Carolina-Wilmington,College of Charleston
Xavier,Creighton
Dartmouth,Yale
Northeastern,Delaware
North Dakota State,Denver
Davidson,Duquesne
Western Carolina,ETSU
William & Mary,Elon
Middle Tennessee,Florida Atlantic
Florida International,Alabama-Birmingham
Florida State,Pitt
George Washington,UMass
Georgetown,Seton Hall
Georgia State,Georgia Southern
Gonzaga,San Francisco
Alabama A&M,Grambling
Grand Canyon,Seattle
Green Bay,UIC
Harvard,Brown
Hofstra,James Madison
Houston Baptist,Incarnate Word
Idaho State,Idaho
Illinois State,Wichita State
Michigan State,Indiana
Iona,Siena
Iowa,Northwestern
Alabama State,Jackson State
Kentucky,Florida
La Salle,Dayton
Winthrop,Longwood
Louisiana-Monroe,Texas State
Louisville,Virginia
Northern Iowa,Loyola (IL)
Manhattan,Marist
Marquette,DePaul
Mercer,Virginia Military Institute
Michigan,Rutgers
Vanderbilt,Ole Miss
Mississippi State,Missouri
Montana,Montana State
New Mexico,Wyoming
New Mexico State,Chicago State
Duke,UNC
Wofford,North Carolina-Greensboro
North Carolina State,Syracuse
Northern Arizona,Sacramento State
Northern Colorado,North Dakota
Northwestern State,New Orleans
Notre Dame,Clemson
Oklahoma,Kansas
Old Dominion,Western Kentucky
Penn,Cornell
Pepperdine,San Diego
Portland,Saint Mary's (CA)
Prairie View,Alcorn State
Princeton,Columbia
Butler,Providence
Purdue,Illinois
Rhode Island,St. Joseph's
Richmond,Saint Louis
St. Peter's,Rider
Robert Morris,Bryant
San Diego State,Nevada
UNLV,San Jose State
South Alabama,Troy
South Dakota State,Western Illinois
Tulane,South Florida
Nicholls State,Southeastern Louisiana
Portland State,Southern Utah
St. Bonaventure,Fordham
St. Francis (NY),Saint Francis (PA)
Stephen F. Austin,Sam Houston State
Temple,UConn
South Carolina,Tennessee
Texas,Kansas State
Alabama,Texas A&M
Texas A&M-Corpus Christi,Abilene Christian
Iowa State,Texas Christian
UTEP,Rice
Texas-Rio Grande Valley,UMKC
UTSA,North Texas
Texas Southern,Southern
Colorado State,Utah State
Utah Valley,Cal State Bakersfield
Valparaiso,Cleveland State
Villanova,St. John's (NY)
VCU,George Mason
Miami (FL),Virginia Tech
Washington,Utah
Washington State,Colorado
Eastern Washington,Weber State
West Virginia,Oklahoma State
Albany (NY),New Hampshire
Lafayette,Bucknell
Cincinnati,Memphis
Coastal Carolina,Winthrop
American,Colgate
Furman,Mercer
William & Mary,Hofstra
Houston,East Carolina
Northern Iowa,Illinois State
Iona,Monmouth
South Dakota,Fort Wayne
Oral Roberts,IUPUI
Manhattan,St. Peter's
McNeese State,Central Arkansas
Penn State,Minnesota
Maryland,Nebraska
Northeastern,North Carolina-Wilmington
North Florida,South Carolina Upstate
Wisconsin,Ohio State
SMU,Tulsa
Stony Brook,Vermont
Wofford,Western Carolina
Akron,Northern Illinois
Bowling Green State,Ball State
BYU,Portland
Delaware State,Savannah State
Eastern Michigan,Miami (OH)
Wofford,Furman
Gonzaga,Pepperdine
Hampton,Morgan State
Manhattan,Iona
North Dakota State,Oral Roberts
Northeastern,William & Mary
South Dakota State,South Dakota
Western Michigan,Ohio
Alcorn State,Grambling
Coppin State,Bethune-Cookman
Boston College,Georgia Tech
Gonzaga,BYU
South Carolina State,North Carolina A&T
North Dakota State,South Dakota State
Princeton,Penn
Robert Morris,St. Francis (NY)
Valparaiso,Green Bay
Virginia Tech,Wake Forest
Air Force,New Mexico
Akron,Western Michigan
Alabama State,Mississippi Valley State
Texas Southern,Alcorn State
USC,Arizona State
Auburn,Mississippi State
UNC,Boston College
Eastern Michigan,Bowling Green State
University of California,Washington State
Middle Tennessee,Charlotte
Florida State,Clemson
Colorado,Oregon State
North Carolina Central,Coppin State
Creighton,DePaul
Duquesne,Saint Louis
Florida International,UTSA
Fordham,George Mason
Texas Christian,Kansas State
Lafayette,American
Marquette,Seton Hall
Western Kentucky,Marshall
McNeese State,Southeastern Louisiana
Miami (FL),Virginia Tech
Minnesota,Rutgers
South Carolina,Missouri
Penn State,Nebraska
UNLV,Nevada
New Orleans,Nicholls State
Norfolk State,South Carolina State
North Carolina State,Pitt
Rice,North Texas
Stanford,Washington
Texas,Texas Tech
Boise State,Air Force
Akron,Kent State
Florida,Alabama
Southern,Alabama A&M
Alabama-Birmingham,Western Kentucky
Arizona,University of California
South Alabama,Little Rock
Auburn,Texas A&M
Baylor,West Virginia
Xavier,Butler
UCSB,Cal Poly
Cal State Bakersfield,Utah Valley
UC-Davis,Cal State Northridge
UC-Irvine,UC-Riverside
East Carolina,UCF
Seattle,Chicago State
Oregon,Colorado
Colorado State,Fresno State
UConn,South Florida
Georgetown,Creighton
Delaware State,Howard
Duke,North Carolina State
George Washington,Duquesne
Toledo,Eastern Michigan
Eastern Washington,Idaho
UTEP,Florida International
Virginia,Florida State
VCU,Fordham
Hampton,Maryland-Eastern Shore
Hawaii,Long Beach State
Houston,Tulane
Michigan,Illinois
Indiana,Northwestern
Penn State,Iowa
Iowa State,Texas
Prairie View,Jackson State
Kansas,Texas Christian
La Salle,UMass
Louisiana Tech,Rice
UNC,Louisville
Villanova,Marquette
Northwestern State,McNeese State
Notre Dame,Miami (FL)
Middle Tennessee,Old Dominion
Ohio State,Minnesota
South Carolina,Ole Miss
UMKC,Texas-Rio Grande Valley
Montana,Weber State
San Diego State,UNLV
Texas A&M-Corpus Christi,New Orleans
Northern Arizona,Northern Colorado
Oklahoma,Oklahoma State
Sacramento State,Portland State
Providence,St. John's (NY)
St. Bonaventure,St. Joseph's
UCLA,USC
Utah,Stanford
Tennessee,Vanderbilt
Texas State,Texas-Arlington
Wyoming,Utah State
Buffalo,Akron
Alabama-Birmingham,Louisiana Tech
Southern,Alabama State
Arizona,UCLA
Arkansas,Tennessee
Auburn,LSU
Kansas,Baylor
Wyoming,Boise State
New Mexico State,Cal State Bakersfield
Hawaii,UC-Davis
UC-Irvine,UCSB
Central Michigan,Toledo
UConn,Cincinnati
San Diego State,Colorado State
Davidson,La Salle
Dayton,St. Bonaventure
Delaware State,North Carolina Central
Notre Dame,Duke
SMU,East Carolina
Eastern Washington,Sacramento State
Kentucky,Florida
Rhode Island,George Washington
Xavier,Georgetown
Georgia,South Carolina
Hampton,Norfolk State
Tulsa,Houston
Maryland,Indiana
Iowa State,Oklahoma
Louisiana,Texas State
Louisiana-Monroe,South Alabama
Temple,Memphis
Wisconsin,Michigan
Michigan State,Ohio State
Middle Tennessee,UTEP
Seattle,UMKC
Montana,Northern Arizona
UNC,Virginia
Stephen F. Austin,Northwestern State
Oregon,Utah
Purdue,Penn State
Texas Southern,Prairie View
Villanova,Providence
VCU,Richmond
Sam Houston State,Texas A&M-Corpus Christi
Alabama-Birmingham,Middle Tennessee
Albany (NY),Stony Brook
Arizona,Oregon
Arkansas,Georgia
Kentucky,Auburn
Buffalo,Central Michigan
UC-Irvine,Hawaii
UConn,Tulsa
VCU,Davidson
Dayton,Rhode Island
Hampton,Delaware State
Georgia Southern,Louisiana-Monroe
Georgia State,Louisiana
Harvard,Yale
Iowa State,Kansas
Michigan State,Maryland
Eastern Washington,Montana
New Mexico State,Seattle
Notre Dame,UNC
Wisconsin,Purdue
Stephen F. Austin,Sam Houston State
Wyoming,San Diego State
Texas Southern,Southern
SMU,Temple
Villanova,Xavier
Kentucky,Arkansas
SMU,UConn
VCU,Dayton
Georgia State,Georgia Southern
Wisconsin,Michigan State
NJIT,New Hampshire
Alabama,Illinois
Ole Miss,BYU
Eastern Kentucky,Norfolk State
Hampton,Manhattan
Louisiana,Incarnate Word
Louisiana Tech,Central Michigan
Loyola (IL),Rider
Miami (FL),North Carolina Central
Murray State,UTEP
Eastern Illinois,Oakland
George Washington,Pitt
Rhode Island,Iona
Bowling Green State,Saint Francis (PA)
South Carolina Upstate,James Madison
Stanford,UC-Davis
Texas A&M,Montana
Tulsa,William & Mary
Dayton,Boise State
Canisius,Dartmouth
Colorado,Gardner-Webb
South Dakota State,Colorado State
Arizona State,UConn
Radford,Delaware State
Evansville,Fort Wayne
Texas A&M-Corpus Christi,Florida Gulf Coast
Northern Arizona,Grand Canyon
High Point,Maryland-Eastern Shore
Vermont,Hofstra
Illinois State,Green Bay
Louisiana-Monroe,Eastern Michigan
Mercer,Stony Brook
Kent State,Middle Tennessee
Robert Morris,North Florida
Old Dominion,Charleston Southern
Oral Roberts,UCSB
Sacramento State,Portland
Richmond,St. Francis (NY)
Vanderbilt,Saint Mary's (CA)
Sam Houston State,North Carolina-Wilmington
Seattle,Pepperdine
Temple,Bucknell
Cleveland State,Western Michigan
Alabama-Birmingham,Iowa State
Arizona,Texas Southern
Arkansas,Wofford
Georgia State,Baylor
Butler,Texas
Cincinnati,Purdue
Georgetown,Eastern Washington
Kentucky,Hampton
UNC,Harvard
Villanova,Lafayette
North Carolina State,LSU
Xavier,Ole Miss
Notre Dame,Northeastern
UT-Martin,Northwestern State
Ohio State,VCU
UCLA,SMU
Utah,Stephen F. Austin
Oklahoma,Albany (NY)
Virginia,Belmont
West Virginia,Buffalo
Louisville,UC-Irvine
Wisconsin,Coastal Carolina
Iowa,Davidson
Dayton,Providence
Duke,Robert Morris
Eastern Kentucky,High Point
Michigan State,Georgia
Gonzaga,North Dakota State
Wichita State,Indiana
Kansas,New Mexico State
Maryland,Valparaiso
Northern Iowa,Wyoming
Oregon,Oklahoma State
San Diego State,St. John's (NY)
Vanderbilt,South Dakota State
UCLA,Alabama-Birmingham
Arizona,Ohio State
UNC,Arkansas
Canisius,Bowling Green State
Notre Dame,Butler
Kentucky,Cincinnati
Utah,Georgetown
Xavier,Georgia State
Miami (FL),Alabama
North Carolina State,Villanova
Northern Arizona,Sacramento State
Louisiana,Sam Houston State
UT-Martin,South Carolina Upstate
Oklahoma,Dayton
Duke,San Diego State
Gonzaga,Iowa
Wichita State,Kansas
Louisville,Northern Iowa
West Virginia,Maryland
Michigan State,Virginia
Wisconsin,Oregon
Richmond,Arizona State
Stanford,Rhode Island
Temple,George Washington
Evansville,Eastern Illinois
Loyola (IL),Oral Roberts
Louisiana-Monroe,Mercer
NJIT,Cleveland State
Old Dominion,Illinois State
Seattle,Colorado
Louisiana Tech,Texas A&M
Kent State,Texas A&M-Corpus Christi
Murray State,Tulsa
Vermont,Radford
Miami (FL),Richmond
Stanford,Vanderbilt
UT-Martin,Eastern Kentucky
Louisiana-Monroe,Vermont
Loyola (IL),Seattle
Old Dominion,Murray State
Temple,Louisiana Tech
Arizona,Xavier
Kentucky,West Virginia
Evansville,Louisiana
Wisconsin,UNC
Notre Dame,Wichita State
Duke,Utah
Gonzaga,UCLA
Louisville,North Carolina State
Michigan State,Oklahoma
Northern Arizona,Kent State
Wisconsin,Arizona
Kentucky,Notre Dame
NJIT,Canisius
Duke,Gonzaga
Michigan State,Louisville
Loyola (IL),Louisiana-Monroe
Evansville,UT-Martin
Miami (FL),Temple
Northern Arizona,NJIT
Stanford,Old Dominion
Loyola (IL),Louisiana-Monroe
Evansville,Northern Arizona
Stanford,Miami (FL)
Duke,Michigan State
Wisconsin,Kentucky
Duke,Wisconsin
