Winner,Loser
LSU,Vanderbilt
UCLA,Washington
USC,Washington State
Western Kentucky,Louisiana
Villanova,Xavier
Akron,Kent State
Samford,Appalachian State
Belmont,Morehead State
Dartmouth,Brown
UCF,Houston
Western Michigan,Central Michigan
Citadel,North Carolina-Greensboro
Coastal Carolina,Charleston Southern
Columbia,Penn
Princeton,Cornell
Eastern Kentucky,Murray State
Wichita State,Evansville
Georgia Southern,Furman
Virginia Military Institute,Gardner-Webb
Winthrop,High Point
Hofstra,North Carolina-Wilmington
Missouri State,Illinois State
Indiana State,Loyola (IL)
Milwaukee,Valparaiso
North Carolina-Asheville,Radford
Southern Illinois,Northern Iowa
Wright State,Oakland
Utah Valley,Cal State Bakersfield
Harvard,Yale
Incarnate Word,Abilene Christian
Air Force,Boise State
Alabama,Arkansas
Alabama A&M,Grambling
Alabama State,Jackson State
Albany (NY),UMBC
Alcorn State,Prairie View
American,Holy Cross
Louisiana-Monroe,Little Rock
Arkansas-Pine Bluff,Mississippi Valley State
Louisiana,Arkansas State
Eastern Kentucky,Belmont
Hartford,Binghamton
Boston University,Army
BYU,Loyola Marymount
Harvard,Brown
Buffalo,Bowling Green State
Butler,Seton Hall
UCSB,Cal Poly
University of California,Colorado
UC-Irvine,UC-Davis
Canisius,Siena
Georgia Southern,Chattanooga
Chicago State,Seattle
Wofford,Citadel
Pitt,Clemson
Wright State,Cleveland State
Coastal Carolina,Virginia Military Institute
William & Mary,College of Charleston
Princeton,Columbia
Penn,Cornell
Creighton,Providence
Davidson,Samford
Dayton,Richmond
Delaware,Hofstra
Northeastern,Drexel
Duke,UNC
Weber State,Eastern Washington
Western Carolina,Elon
Florida,Kentucky
George Washington,Fordham
Duquesne,George Mason
Georgia State,Western Kentucky
Georgia Tech,Virginia Tech
Gonzaga,Santa Clara
Milwaukee,Green Bay
Hawaii,Cal State Fullerton
McNeese State,Houston Baptist
Indiana State,Southern Illinois
Iona,Rider
Illinois,Iowa
Iowa State,Oklahoma State
Fort Wayne,IUPUI
Towson,James Madison
Baylor,Kansas State
Southeastern Louisiana,Lamar
Long Beach State,UC-Riverside
Georgia,LSU
Louisville,UConn
Stony Brook,Maine
Manhattan,St. Peter's
St. John's (NY),Marquette
Memphis,SMU
Miami (FL),Wake Forest
Ohio,Miami (OH)
Michigan,Indiana
Ole Miss,Vanderbilt
South Carolina,Mississippi State
Idaho,UMKC
Wichita State,Missouri State
Nevada,UNLV
Vermont,New Hampshire
Quinnipiac,Niagara
Winthrop,North Carolina-Asheville
Northern Arizona,Montana
Northern Illinois,Ball State
Northwestern State,Oral Roberts
Oregon,Arizona
Oregon State,Arizona State
Saint Mary's (CA),Pepperdine
Portland State,Idaho State
Robert Morris,Saint Francis (PA)
Cincinnati,Rutgers
Sacramento State,Montana State
Sam Houston State,New Orleans
San Francisco,San Diego
San Diego State,New Mexico
Fresno State,San Jose State
South Alabama,Texas-Arlington
Temple,South Florida
Texas Southern,Southern
Northern Colorado,Southern Utah
Stanford,Utah
Stephen F. Austin,Central Arkansas
Tennessee,Missouri
Auburn,Texas A&M
Texas A&M-Corpus Christi,Nicholls State
Oklahoma,Texas Christian
Grand Canyon,Texas-Rio Grande Valley
Texas Tech,Texas
Toledo,Eastern Michigan
Troy,Texas State
Villanova,Georgetown
VCU,St. Bonaventure
Mount St. Mary's,Wagner
Washington,USC
Washington State,UCLA
West Virginia,Kansas
Wyoming,Colorado State
Dartmouth,Yale
Albany (NY),Vermont
Iona,Canisius
Coastal Carolina,Winthrop
Western Carolina,Davidson
Delaware,Northeastern
Denver,South Dakota
Mercer,Florida Gulf Coast
Syracuse,Florida State
Wofford,Georgia Southern
Stony Brook,Hartford
Wichita State,Indiana State
Manhattan,Quinnipiac
Maryland,Virginia
Saint Louis,UMass
Minnesota,Penn State
Nebraska,Wisconsin
North Carolina State,Boston College
Ohio State,Michigan State
Northwestern,Purdue
La Salle,St. Joseph's
South Dakota State,Western Illinois
William & Mary,Towson
BYU,San Francisco
Delaware,William & Mary
North Dakota State,Denver
Eastern Michigan,Central Michigan
Gonzaga,Saint Mary's (CA)
Manhattan,Iona
Fort Wayne,South Dakota State
Norfolk State,Maryland-Eastern Shore
Miami (OH),Kent State
Northern Illinois,Bowling Green State
Ohio,Ball State
Savannah State,South Carolina State
Wofford,Western Carolina
Coppin State,Bethune-Cookman
Gonzaga,BYU
Florida A&M,Delaware State
East Carolina,UTSA
Marshall,Florida Atlantic
Grambling,Jackson State
Howard,North Carolina A&T
North Dakota State,Fort Wayne
Prairie View,Mississippi Valley State
North Texas,Rice
Princeton,Penn
Mount St. Mary's,Robert Morris
Milwaukee,Wright State
Fresno State,Air Force
Charlotte,Alabama-Birmingham
South Carolina,Auburn
Baylor,Texas Christian
Boise State,San Jose State
Georgia Tech,Boston College
American,Boston University
Seton Hall,Butler
UCF,Temple
Colorado,USC
Utah State,Colorado State
Coppin State,Hampton
DePaul,Georgetown
Eastern Michigan,Northern Illinois
Fordham,George Mason
Texas Southern,Grambling
North Carolina Central,Howard
Old Dominion,Marshall
Oral Roberts,McNeese State
Miami (FL),Virginia Tech
Ohio,Miami (OH)
Mississippi State,Vanderbilt
Nicholls State,Southeastern Louisiana
Tulane,North Texas
Wake Forest,Notre Dame
Oklahoma State,Texas Tech
Oregon,Oregon State
Prairie View,Southern
Rutgers,South Florida
Stanford,Washington State
UTEP,East Carolina
Utah,Washington
Akron,Ohio
LSU,Alabama
Alabama A&M,Arkansas-Pine Bluff
Alabama State,Alcorn State
Arizona,Utah
Stanford,Arizona State
South Carolina,Arkansas
Little Rock,Troy
Baylor,Oklahoma
Boise State,Nevada
Eastern Michigan,Buffalo
Cal Poly,UCSB
Cal State Bakersfield,Chicago State
Long Beach State,Cal State Fullerton
Cal State Northridge,Hawaii
Colorado,University of California
UC-Irvine,UC-Riverside
Cincinnati,UCF
Louisiana Tech,Charlotte
Clemson,Georgia Tech
UConn,Memphis
Creighton,DePaul
Dayton,Fordham
Richmond,Duquesne
Morgan State,Florida A&M
Florida State,Maryland
New Mexico,Fresno State
Houston,SMU
Idaho,UMKC
Illinois,Indiana
Northwestern,Iowa
Iowa State,Kansas State
Kansas,Oklahoma State
St. Bonaventure,La Salle
Texas-Arlington,Louisiana-Monroe
Louisville,Rutgers
Xavier,Marquette
UMass,Rhode Island
North Carolina State,Miami (FL)
Middle Tennessee,Old Dominion
Minnesota,Penn State
Ole Miss,Mississippi State
Missouri,Texas A&M
Portland State,Montana
UNLV,Wyoming
New Mexico State,Seattle
Northwestern State,Nicholls State
Norfolk State,Savannah State
North Dakota,Sacramento State
Northern Colorado,Northern Arizona
Ohio State,Purdue
Sam Houston State,Oral Roberts
UCLA,Oregon
Pitt,Wake Forest
Providence,St. John's (NY)
San Diego State,Utah State
Seton Hall,Villanova
Southern Miss,UTEP
Texas,West Virginia
Utah Valley,Texas-Rio Grande Valley
Tulsa,Tulane
Western Michigan,Akron
Prairie View,Alabama A&M
Texas Southern,Alabama State
Arizona,Colorado
Arkansas State,Little Rock
Baylor,Texas
New Mexico,Boise State
Cal Poly,UC-Irvine
New Mexico State,Cal State Bakersfield
Cal State Northridge,Long Beach State
UConn,Cincinnati
Duke,Clemson
Morgan State,Coppin State
Creighton,Xavier
St. Joseph's,Dayton
Toledo,Eastern Michigan
Florida,Missouri
Virginia,Florida State
George Washington,UMass
Georgia,Ole Miss
Louisville,Houston
Idaho,Utah Valley
Michigan,Illinois
Iowa State,Kansas
Kentucky,LSU
Louisiana,Texas-Arlington
Louisiana Tech,Southern Miss
Michigan State,Northwestern
Tulsa,Middle Tennessee
Wisconsin,Minnesota
Ohio State,Nebraska
San Diego State,UNLV
North Carolina Central,Norfolk State
Pitt,UNC
North Carolina State,Syracuse
North Dakota,Portland State
Stephen F. Austin,Northwestern State
Providence,Seton Hall
VCU,Richmond
St. Bonaventure,Saint Louis
Sam Houston State,Texas A&M-Corpus Christi
Tennessee,South Carolina
UCLA,Stanford
Weber State,Northern Colorado
UCLA,Arizona
Georgia State,Arkansas State
Iowa State,Baylor
Cal Poly,Cal State Northridge
Louisville,UConn
Providence,Creighton
Duke,North Carolina State
Florida,Tennessee
VCU,George Washington
Kentucky,Georgia
New Mexico State,Idaho
Louisiana,Western Kentucky
Tulsa,Louisiana Tech
Michigan,Ohio State
Michigan State,Wisconsin
North Carolina Central,Morgan State
New Mexico,San Diego State
Weber State,North Dakota
Virginia,Pitt
Texas Southern,Prairie View
St. Joseph's,St. Bonaventure
Stephen F. Austin,Sam Houston State
Albany (NY),Stony Brook
Western Michigan,Toledo
Virginia,Duke
Florida,Kentucky
Louisiana,Georgia State
Michigan State,Michigan
St. Joseph's,VCU
Holy Cross,Brown
Albany (NY),Mount St. Mary's
Arkansas,Indiana State
Virginia Military Institute,Canisius
Clemson,Georgia State
Wright State,East Carolina
ETSU,Chattanooga
Eastern Michigan,Norfolk State
Florida State,Florida Gulf Coast
Georgetown,West Virginia
Belmont,Green Bay
Minnesota,High Point
Missouri,Davidson
North Carolina State,Xavier
Saint Mary's (CA),Utah
Sam Houston State,Alabama State
San Diego,Portland State
Siena,Stony Brook
Robert Morris,St. John's (NY)
Columbia,Valparaiso
Illinois,Boston University
Cal Poly,Texas Southern
University of California,Utah Valley
Georgia,Vermont
Pacific,Grand Canyon
Illinois State,Morehead State
Tennessee,Iowa
Fort Wayne,Akron
Louisiana Tech,Iona
Murray State,Missouri State
Omaha,North Dakota
Texas A&M-Corpus Christi,Northern Colorado
Ohio,Cleveland State
Old Dominion,South Dakota State
Radford,Oregon State
Penn State,Hampton
LSU,San Francisco
Towson,South Carolina Upstate
SMU,UC-Irvine
Southern Miss,Toledo
Texas A&M,Wyoming
Fresno State,UTEP
Princeton,Tulane
Yale,Quinnipiac
Florida,Albany (NY)
Wisconsin,American
Texas,Arizona State
Oregon,BYU
Harvard,Cincinnati
Pitt,Colorado
UConn,St. Joseph's
Dayton,Ohio State
Michigan State,Delaware
Louisville,Manhattan
Michigan,Wofford
Villanova,Milwaukee
San Diego State,New Mexico State
Saint Louis,North Carolina State
North Dakota State,Oklahoma
Syracuse,Western Michigan
Arizona,Weber State
Baylor,Nebraska
Belmont,Robert Morris
Wichita State,Cal Poly
Virginia,Coastal Carolina
Creighton,Louisiana
Mercer,Duke
Towson,ETSU
Kansas,Eastern Kentucky
Memphis,George Washington
Gonzaga,Oklahoma State
Iowa State,North Carolina Central
Kentucky,Kansas State
Tennessee,UMass
Stanford,New Mexico
UNC,Providence
Stephen F. Austin,VCU
UCLA,Tulsa
Columbia,Eastern Michigan
UConn,Villanova
Dayton,Syracuse
Florida,Pitt
Louisiana Tech,Georgia
Michigan State,Harvard
Yale,Holy Cross
Louisville,Saint Louis
Michigan,Texas
San Diego State,North Dakota State
Ohio,Wright State
Wisconsin,Oregon
Pacific,Texas A&M-Corpus Christi
San Diego,Sam Houston State
Virginia Military Institute,Fort Wayne
Arizona,Gonzaga
Baylor,Creighton
Clemson,Illinois
Iowa State,UNC
Stanford,Kansas
Kentucky,Wichita State
Virginia,Memphis
Tennessee,Mercer
Minnesota,Saint Mary's (CA)
Southern Miss,Missouri
UCLA,Stephen F. Austin
University of California,Arkansas
Florida State,Georgetown
Fresno State,Princeton
Illinois State,Texas A&M
Murray State,Omaha
Old Dominion,Radford
Siena,Penn State
SMU,LSU
Clemson,Belmont
Minnesota,Southern Miss
Yale,Columbia
Florida State,Louisiana Tech
Fresno State,Old Dominion
Virginia Military Institute,Ohio
Pacific,San Diego
Siena,Illinois State
SMU,University of California
Arizona,San Diego State
Wisconsin,Baylor
Dayton,Stanford
Florida,UCLA
Murray State,Towson
UConn,Iowa State
Kentucky,Louisville
Michigan,Tennessee
Michigan State,Virginia
Wisconsin,Arizona
Florida,Dayton
UConn,Michigan State
Kentucky,Michigan
Siena,Fresno State
SMU,Clemson
Minnesota,Florida State
Murray State,Pacific
Yale,Virginia Military Institute
Fresno State,Siena
Minnesota,SMU
Murray State,Yale
UConn,Florida
Kentucky,Wisconsin
Siena,Fresno State
UConn,Kentucky
