Winner,Loser
Marshall,Houston
McNeese State,Nicholls State
Missouri,Texas Tech
Oklahoma State,Nebraska
Nevada,Fresno State
Norfolk State,Howard
Northern Colorado,Montana
UTSA,Northwestern State
Oregon,Arizona State
Sam Houston State,Stephen F. Austin
Rice,SMU
Southern Miss,Tulane
St. John's (NY),Rutgers
Oregon State,Stanford
Texas Southern,Arkansas-Pine Bluff
Texas State,Southeastern Louisiana
Marquette,West Virginia
Texas Christian,Wyoming
East Carolina,Alabama-Birmingham
Alabama State,Alabama A&M
Arizona,Oregon State
Tennessee,Arkansas
Ball State,Ohio
Boston College,Wake Forest
BYU,Texas Christian
UC-Riverside,Cal Poly
Cal State Northridge,Cal State Fullerton
New Mexico,Colorado State
Norfolk State,Coppin State
Georgia,Auburn
San Jose State,Idaho
Kansas,Oklahoma State
Colorado,Kansas State
Kent State,Buffalo
Long Beach State,UC-Irvine
Louisville,Marquette
Maryland,North Carolina State
McNeese State,Texas State
Memphis,Southern Miss
Akron,Miami (OH)
Michigan State,Iowa
Ole Miss,South Carolina
Grambling,Mississippi Valley State
Morgan State,North Carolina A&T
UNLV,Air Force
New Mexico State,Nevada
Houston Baptist,NJIT
North Dakota,Texas-Rio Grande Valley
Northwestern,Minnesota
Notre Dame,Cincinnati
UCSB,Pacific
Penn State,Indiana
UConn,Pitt
UTSA,Sam Houston State
San Diego State,Utah
Portland State,Seattle
South Dakota,Chicago State
USC,University of California
Syracuse,St. John's (NY)
Texas,Oklahoma
Texas A&M,Missouri
UTEP,Marshall
Tulsa,Rice
Oregon,UCLA
Vanderbilt,LSU
Miami (FL),Virginia
Virginia Tech,Georgia Tech
Washington,Washington State
Western Michigan,Bowling Green State
Alabama,Georgia
Arizona,USC
Morgan State,Bethune-Cookman
Boise State,New Mexico State
BYU,New Mexico
Bucknell,Lafayette
UCSB,Cal State Northridge
Clemson,Boston College
Duke,Maryland
St. Joseph's,Duquesne
Florida,Tennessee
Virginia Tech,Florida State
Hampton,Norfolk State
Grambling,Jackson State
Kansas,Colorado
Kent State,Ball State
Kentucky,Ole Miss
Long Beach State,UC-Riverside
Memphis,East Carolina
Michigan,Illinois
Vanderbilt,Mississippi State
UNC,Miami (FL)
North Dakota,Houston Baptist
Louisville,Notre Dame
Ohio State,Northwestern
Michigan State,Purdue
Richmond,Rhode Island
Saint Mary's (CA),Weber State
San Diego State,UNLV
UConn,Syracuse
Temple,La Salle
Texas,Texas A&M
Alabama State,Texas Southern
UTEP,Tulsa
Utah State,San Jose State
South Dakota,Utah Valley
Washington,Oregon
Akron,Western Michigan
Penn State,Wisconsin
Dayton,Xavier
Kentucky,Alabama
Alabama State,Grambling
Washington,Arizona
Boston University,Stony Brook
San Diego State,BYU
Dayton,St. Joseph's
Duke,Virginia Tech
Florida,Vanderbilt
Hampton,Morgan State
Kansas,Texas
Akron,Kent State
UCSB,Long Beach State
UConn,Louisville
UTSA,McNeese State
Memphis,UTEP
UNC,Clemson
Savannah State,North Carolina Central
North Dakota,South Dakota
Ohio State,Michigan
Penn State,Michigan State
Princeton,Harvard
Richmond,Temple
Utah State,Boise State
Kentucky,Florida
Duke,UNC
Ohio State,Penn State
Richmond,Dayton
Buffalo,Quinnipiac
Air Force,North Dakota
Alabama,Coastal Carolina
Clemson,Alabama-Birmingham
North Carolina-Asheville,Little Rock
Boise State,Austin Peay
Cleveland State,Vermont
College of Charleston,Dayton
Fairfield,Colorado State
Creighton,San Jose State
Davidson,James Madison
Jacksonville,East Carolina
ETSU,Furman
Evansville,Hofstra
Ohio,Marshall
Boston College,McNeese State
Missouri State,Murray State
New Mexico,UTEP
Northern Iowa,Rider
Oklahoma State,Harvard
Kent State,Saint Mary's (CA)
Santa Clara,Northern Arizona
UTSA,Alabama State
University of California,Ole Miss
UCF,St. Bonaventure
Colorado,Texas Southern
Hawaii,Portland
Miami (FL),Florida Atlantic
Duquesne,Montana
Northwestern,Milwaukee
Oregon,Weber State
Rhode Island,Miami (OH)
San Francisco,Idaho
VCU,USC
SMU,Oral Roberts
Iona,Valparaiso
Virginia Tech,Bethune-Cookman
Washington State,Long Beach State
Western Michigan,Tennessee Tech
Wichita State,Nebraska
Wisconsin,Belmont
BYU,Wofford
UConn,Bucknell
Butler,Old Dominion
Florida,UCSB
Cincinnati,Missouri
West Virginia,Clemson
Gonzaga,St. John's (NY)
Kansas State,Utah State
Kentucky,Princeton
Morehead State,Louisville
UCLA,Michigan State
Pitt,North Carolina-Asheville
San Diego State,Northern Colorado
Temple,Penn State
Richmond,Vanderbilt
Notre Dame,Akron
Arizona,Memphis
Kansas,Boston University
Colorado,University of California
Duke,Hampton
Florida State,Texas A&M
George Mason,Villanova
VCU,Georgetown
Washington,Georgia
Illinois,UNLV
Syracuse,Indiana State
UNC,LIU-Brooklyn
Marquette,Xavier
Michigan,Tennessee
Texas,Oakland
Ohio State,UTSA
Purdue,St. Peter's
Santa Clara,Air Force
Northwestern,Boston College
BYU,Gonzaga
Butler,Pitt
UConn,Cincinnati
College of Charleston,Cleveland State
Florida,UCLA
Wisconsin,Kansas State
Kentucky,West Virginia
Richmond,Morehead State
San Diego State,Temple
SMU,Jacksonville
Buffalo,Western Michigan
Arizona,Texas
Duke,Michigan
Kent State,Fairfield
Florida State,Notre Dame
Ohio State,George Mason
San Francisco,Hawaii
Kansas,Illinois
Marquette,Syracuse
UNC,Washington
VCU,Purdue
Wichita State,Virginia Tech
Alabama,New Mexico
Boise State,Evansville
UCF,Rhode Island
Creighton,Davidson
Miami (FL),Missouri State
SMU,Northern Iowa
Oregon,Duquesne
Washington State,Oklahoma State
Colorado,Kent State
ETSU,Ohio
Iona,Buffalo
Santa Clara,San Francisco
Alabama,Miami (FL)
Creighton,UCF
Oregon,Boise State
Washington State,Northwestern
Wichita State,College of Charleston
Arizona,Duke
Florida,BYU
Butler,Wisconsin
UConn,San Diego State
VCU,Florida State
Kansas,Richmond
Kentucky,Ohio State
UNC,Marquette
Santa Clara,SMU
UConn,Arizona
Butler,Florida
Iona,ETSU
VCU,Kansas
Kentucky,UNC
Creighton,Oregon
Alabama,Colorado
Wichita State,Washington State
Santa Clara,Iona
Oregon,Creighton
Wichita State,Alabama
Oregon,Creighton
Butler,VCU
UConn,Kentucky
UConn,Butler
