Winner,Loser
Wisconsin,Maryland
Radford,Longwood
Michigan,Iowa
Winthrop,Gardner-Webb
St. Peter's,Monmouth
Penn State,Northwestern
Bucknell,Loyola (MD)
Wichita State,UCF
Florida International,Charlotte
Colgate,Lafayette
Howard,Coppin State
Delaware State,Morgan State
Tulsa,East Carolina
Northern Iowa,Evansville
Florida Gulf Coast,North Florida
Georgia Southern,South Alabama
Troy,Georgia State
Jacksonville State,Tennessee Tech
Boston University,Lehigh
Holy Cross,Navy
North Carolina-Asheville,Charleston Southern
North Carolina Central,North Carolina A&T
Old Dominion,Florida Atlantic
Quinnipiac,Siena
Savannah State,South Carolina State
Grambling,Alabama A&M
Alabama-Birmingham,Marshall
Alabama State,Jackson State
Prairie View,Alcorn State
Bethune-Cookman,Florida A&M
Georgia Tech,North Carolina State
Rutgers,Indiana
Lipscomb,Jacksonville
Louisiana,Arkansas State
Louisiana-Monroe,Little Rock
Virginia,Louisville
Middle Tennessee,Western Kentucky
Hampton,Norfolk State
North Texas,UTSA
Rice,UTEP
Texas Southern,Southern
Arizona State,University of California
Austin Peay,Eastern Illinois
Liberty,Campbell
Eastern Washington,Southern Utah
Fairfield,Marist
South Florida,Memphis
Missouri State,Valparaiso
Montana,Weber State
Idaho State,Montana State
Cincinnati,Tulane
Washington State,Oregon
Arizona,Stanford
UC-Davis,Hawaii
UC-Riverside,Cal Poly
Idaho,Northern Arizona
North Dakota,Sacramento State
Long Beach State,UCSB
Northern Colorado,Portland State
Washington,Oregon State
Michigan State,Wisconsin
Loyola (IL),Northern Iowa
Michigan,Nebraska
Bradley,Drake
Citadel,Virginia Military Institute
Green Bay,Detroit
Buffalo,Bowling Green State
Penn State,Ohio State
Radford,Winthrop
Eastern Michigan,Toledo
Akron,Kent State
Princeton,Brown
Dartmouth,Columbia
Harvard,Cornell
Ohio,Miami (OH)
St. Peter's,Rider
Chattanooga,Samford
Southern Illinois,Missouri State
Texas-Arlington,Texas State
Yale,Penn
Cleveland State,Youngstown State
Davidson,Rhode Island
Murray State,Jacksonville State
Liberty,North Carolina-Asheville
Northern Illinois,Ball State
Quinnipiac,Canisius
Illinois State,Indiana State
Loyola Marymount,Portland
Oklahoma,Iowa State
Purdue,Rutgers
Belmont,Austin Peay
Pepperdine,Santa Clara
Central Michigan,Western Michigan
Xavier,DePaul
Florida,Kentucky
Georgia Tech,Wake Forest
LIU-Brooklyn,Fairleigh Dickinson
Miami (FL),Virginia Tech
North Carolina-Greensboro,Citadel
Providence,St. John's (NY)
Texas,West Virginia
LSU,Mississippi State
UMBC,UMass-Lowell
Stanford,Arizona State
Florida State,Boston College
VCU,Fordham
Georgia State,South Alabama
Kansas State,Baylor
Marquette,Creighton
Wofford,Mercer
Michigan,Michigan State
St. Joseph's,La Salle
Syracuse,Clemson
Texas A&M,Alabama
Wagner,Robert Morris
Appalachian State,Coastal Carolina
Auburn,South Carolina
Dayton,George Washington
Arkansas State,Louisiana-Monroe
Loyola (IL),Bradley
Air Force,San Jose State
BYU,San Diego
Drexel,James Madison
Hartford,New Hampshire
Abilene Christian,Incarnate Word
McNeese State,Lamar
Weber State,Montana State
Oklahoma State,Kansas
Portland State,North Dakota
Purdue,Penn State
Texas Tech,Texas Christian
Virginia,Notre Dame
Oregon,Washington
Chicago State,UMKC
Eastern Washington,Northern Arizona
Georgia Southern,Troy
Southern Miss,Louisiana Tech
Villanova,Georgetown
Wright State,Green Bay
Grambling,Alabama State
Texas Southern,Alcorn State
Arizona,University of California
Penn,Brown
Hawaii,Cal State Fullerton
Central Arkansas,Northwestern State
Delaware,Elon
ETSU,Chattanooga
Missouri,Arkansas
North Carolina State,Louisville
UTEP,North Texas
San Francisco,Pacific
Southeastern Louisiana,Nicholls State
Prairie View,Southern
Illinois State,Southern Illinois
Tennessee,Georgia
Oregon State,Washington State
Alabama A&M,Jackson State
Stony Brook,Albany (NY)
Boise State,Wyoming
Charlotte,Florida Atlantic
Cornell,Dartmouth
Richmond,George Mason
Harvard,Columbia
Marshall,Middle Tennessee
Fairfield,Niagara
Old Dominion,Florida International
South Dakota State,Western Illinois
Utah,Colorado
Vermont,Maine
Yale,Princeton
Alabama-Birmingham,Western Kentucky
Arkansas-Pine Bluff,Mississippi Valley State
Duke,UNC
Furman,Western Carolina
Texas A&M-Corpus Christi,Houston Baptist
Little Rock,Louisiana
UMass,Duquesne
Vanderbilt,Ole Miss
Murray State,Belmont
Cleveland State,Northern Kentucky
UTSA,Rice
St. Bonaventure,Saint Louis
Stephen F. Austin,Sam Houston State
Seton Hall,Butler
New Mexico State,Texas-Rio Grande Valley
Grand Canyon,Cal State Bakersfield
Iona,Manhattan
Montana,Idaho State
New Mexico,Fresno State
South Dakota,Omaha
Utah State,UNLV
Utah Valley,Seattle
UC-Davis,UC-Irvine
UCSB,Cal Poly
Gonzaga,Loyola Marymount
Idaho,Southern Utah
Long Beach State,UC-Riverside
Sacramento State,Northern Colorado
San Diego State,Nevada
UCLA,USC
Saint Mary's (CA),Pepperdine
Colgate,Holy Cross
College of Charleston,Drexel
Cincinnati,Wichita State
Radford,Liberty
Bucknell,Boston University
Loyola (IL),Illinois State
South Florida,SMU
William & Mary,Towson
Lipscomb,Florida Gulf Coast
Memphis,East Carolina
Tulsa,Temple
UCF,Tulane
Houston,UConn
North Carolina-Greensboro,Wofford
Michigan,Purdue
Milwaukee,UIC
ETSU,Furman
Northeastern,Delaware
Iona,St. Peter's
North Dakota State,Fort Wayne
Oakland,IUPUI
North Carolina-Wilmington,Hofstra
Denver,Oral Roberts
Fairfield,Quinnipiac
College of Charleston,William & Mary
North Carolina A&T,Delaware State
Central Michigan,Bowling Green State
Iona,Fairfield
Kent State,Northern Illinois
Miami (OH),Ohio
Cleveland State,Oakland
South Dakota State,North Dakota State
Akron,Western Michigan
Northeastern,North Carolina-Wilmington
Gonzaga,San Francisco
Norfolk State,Maryland-Eastern Shore
North Carolina-Greensboro,ETSU
South Dakota,Denver
Wright State,Milwaukee
BYU,Saint Mary's (CA)
Boston College,Georgia Tech
Notre Dame,Pitt
North Dakota,Montana State
Florida A&M,Howard
Northern Colorado,Northern Arizona
North Carolina Central,Coppin State
College of Charleston,Northeastern
UMBC,Hartford
Syracuse,Wake Forest
Vermont,Stony Brook
LIU-Brooklyn,Wagner
Wright State,Cleveland State
Arkansas-Pine Bluff,Mississippi Valley State
Southern Utah,Idaho State
Southern,Jackson State
Gonzaga,BYU
Morgan State,South Carolina State
Prairie View,Alcorn State
South Dakota State,South Dakota
Texas Southern,Alabama State
Portland State,Sacramento State
Texas State,Coastal Carolina
Louisville,Florida State
UNLV,Air Force
Boston College,North Carolina State
Appalachian State,Little Rock
Colorado,Arizona State
Utah State,Colorado State
Stanford,University of California
Hampton,Florida A&M
UMass,La Salle
New Orleans,Texas A&M-Corpus Christi
Troy,South Alabama
Bucknell,Colgate
Southern Miss,Florida International
St. John's (NY),Georgetown
Georgia,Vanderbilt
Oklahoma State,Oklahoma
UTSA,UTEP
Notre Dame,Virginia Tech
Wyoming,San Jose State
Louisiana-Monroe,Arkansas State
Morgan State,Bethune-Cookman
George Washington,Fordham
Central Arkansas,Lamar
Marquette,DePaul
UNC,Syracuse
Louisiana Tech,North Texas
South Carolina,Ole Miss
Texas,Iowa State
Oregon State,Washington
Alabama-Birmingham,Florida Atlantic
Oregon,Washington State
Buffalo,Central Michigan
SMU,UConn
Kansas State,Texas Christian
Virginia,Louisville
VCU,Dayton
Xavier,St. John's (NY)
Alabama,Texas A&M
Kent State,Ball State
Clemson,Boston College
Providence,Creighton
George Mason,UMass
Kansas,Oklahoma State
Memphis,South Florida
Arizona,Colorado
UC-Davis,UC-Riverside
Grand Canyon,UMKC
Georgia,Missouri
Montana,North Dakota
Nevada,UNLV
Cal State Fullerton,Long Beach State
San Diego State,Fresno State
UCLA,Stanford
Utah Valley,Cal State Bakersfield
Northern Colorado,Weber State
Richmond,Duquesne
Sam Houston State,New Orleans
North Carolina Central,Savannah State
Toledo,Miami (OH)
Duke,Notre Dame
Marshall,UTSA
Southern Miss,Middle Tennessee
Mississippi State,LSU
Temple,Tulane
Texas Tech,Texas
Villanova,Marquette
Southern Utah,Idaho
North Carolina A&T,Norfolk State
Saint Louis,George Washington
Stephen F. Austin,Central Arkansas
Arkansas,South Carolina
Utah State,Boise State
UC-Irvine,Hawaii
UCF,East Carolina
Eastern Michigan,Akron
UNC,Miami (FL)
New Mexico State,Chicago State
Old Dominion,Louisiana Tech
Butler,Seton Hall
USC,Oregon State
West Virginia,Baylor
Western Kentucky,Alabama-Birmingham
UCSB,Cal Poly
Eastern Washington,Portland State
New Mexico,Wyoming
Seattle,Texas-Rio Grande Valley
Oregon,Utah
Cincinnati,SMU
Louisiana,Texas State
Rhode Island,VCU
Alabama,Auburn
Marshall,Southern Miss
St. Joseph's,George Mason
Memphis,Tulsa
Arkansas-Pine Bluff,Southern
Kentucky,Georgia
Texas-Arlington,Appalachian State
Western Kentucky,Old Dominion
Buffalo,Kent State
Georgia State,Troy
Hampton,North Carolina A&T
Southeastern Louisiana,Sam Houston State
St. Bonaventure,Richmond
Providence,Xavier
Kansas,Kansas State
Tennessee,Mississippi State
Virginia,Clemson
Wichita State,Temple
Davidson,Saint Louis
Georgia Southern,Louisiana-Monroe
Montana,Northern Colorado
Stephen F. Austin,Nicholls State
North Carolina Central,Morgan State
Arizona,UCLA
Cal State Fullerton,UC-Davis
UNC,Duke
Arkansas,Florida
Houston,UCF
San Diego State,Nevada
Texas Southern,Prairie View
West Virginia,Texas Tech
Toledo,Eastern Michigan
Grand Canyon,Utah Valley
Villanova,Butler
UC-Irvine,UCSB
Eastern Washington,Southern Utah
New Mexico,Utah State
New Mexico State,Seattle
USC,Oregon
UMBC,Vermont
Harvard,Cornell
Texas-Arlington,Louisiana
Cincinnati,Memphis
North Carolina Central,Hampton
Kentucky,Alabama
Rhode Island,St. Joseph's
Georgia State,Georgia Southern
Penn,Yale
Davidson,St. Bonaventure
Tennessee,Arkansas
Houston,Wichita State
Texas Southern,Arkansas-Pine Bluff
Kansas,West Virginia
San Diego State,New Mexico
Villanova,Providence
Buffalo,Toledo
Montana,Eastern Washington
Virginia,UNC
Marshall,Western Kentucky
Stephen F. Austin,Southeastern Louisiana
Arizona,USC
New Mexico State,Grand Canyon
Cal State Fullerton,UC-Irvine
Penn,Harvard
Davidson,Rhode Island
Kentucky,Tennessee
Georgia State,Texas-Arlington
Cincinnati,Houston
Central Michigan,Fort Wayne
Drake,Abilene Christian
Liberty,North Carolina A&T
San Diego,Hartford
Radford,LIU-Brooklyn
Baylor,Wagner
Louisville,Northern Kentucky
Middle Tennessee,Vermont
Western Kentucky,Boston College
Notre Dame,Hampton
Oklahoma State,Florida Gulf Coast
St. Bonaventure,UCLA
Utah Valley,Eastern Washington
Oregon,Rider
Saint Mary's (CA),Southeastern Louisiana
USC,North Carolina-Asheville
Texas Southern,North Carolina Central
Campbell,Miami (OH)
Jacksonville State,Canisius
Eastern Michigan,Niagara
LSU,Louisiana
Marquette,Harvard
UIC,Saint Francis (PA)
New Orleans,Texas-Rio Grande Valley
Penn State,Temple
North Texas,South Dakota
UTSA,Lamar
Syracuse,Arizona State
Mississippi State,Nebraska
Utah,UC-Davis
Mercer,Grand Canyon
San Francisco,Colgate
Central Arkansas,Seattle
Stanford,BYU
Washington,Boise State
Rhode Island,Oklahoma
Tennessee,Wright State
Gonzaga,North Carolina-Greensboro
Duke,Iona
Kansas,Penn
Loyola (IL),Miami (FL)
Ohio State,South Dakota State
Seton Hall,North Carolina State
Villanova,Radford
Houston,San Diego State
Kentucky,Davidson
Texas Tech,Stephen F. Austin
Austin Peay,Louisiana-Monroe
Buffalo,Arizona
Florida,St. Bonaventure
Michigan,Montana
Alabama,Virginia Tech
Purdue,Cal State Fullerton
Texas A&M,Providence
Marshall,Wichita State
Cincinnati,Georgia State
UNC,Lipscomb
Butler,Arkansas
Nevada,Texas
West Virginia,Murray State
Kansas State,Creighton
Auburn,College of Charleston
Michigan State,Bucknell
Central Michigan,Wofford
Xavier,Texas Southern
Clemson,New Mexico State
Florida State,Missouri
Syracuse,Texas Christian
UMBC,Virginia
Penn State,Notre Dame
Villanova,Alabama
Duke,Rhode Island
Kentucky,Buffalo
Loyola (IL),Tennessee
Gonzaga,Ohio State
Kansas,Seton Hall
Texas Tech,Florida
Michigan,Houston
San Diego,Portland State
Mississippi State,Baylor
Purdue,Butler
Syracuse,Michigan State
Marquette,Oregon
Texas A&M,UNC
Northern Colorado,Drake
Nevada,Cincinnati
Louisville,Middle Tennessee
Clemson,Auburn
Kansas State,UMBC
Florida State,Xavier
West Virginia,Marshall
Jacksonville State,Central Arkansas
Campbell,New Orleans
Oklahoma State,Stanford
Sam Houston State,Eastern Michigan
North Texas,Mercer
Utah,LSU
San Francisco,Utah Valley
Saint Mary's (CA),Washington
Western Kentucky,USC
Penn State,Marquette
Mississippi State,Louisville
UIC,Austin Peay
North Texas,Jacksonville State
Western Kentucky,Oklahoma State
Utah,Saint Mary's (CA)
Northern Colorado,San Diego
Michigan,Texas A&M
Loyola (IL),Nevada
Sam Houston State,UTSA
Kansas State,Kentucky
Florida State,Gonzaga
San Francisco,Campbell
Kansas,Clemson
Villanova,West Virginia
Duke,Syracuse
Texas Tech,Purdue
Liberty,Central Michigan
Loyola (IL),Kansas State
Michigan,Florida State
Villanova,Texas Tech
Kansas,Duke
San Francisco,North Texas
Utah,Western Kentucky
Penn State,Mississippi State
UIC,Liberty
North Texas,San Francisco
Northern Colorado,Sam Houston State
Penn State,Utah
North Texas,San Francisco
Northern Colorado,UIC
Michigan,Loyola (IL)
Villanova,Kansas
Villanova,Michigan
